Discipline,HPSA ID,HPSA Name,Designation Type,Primary State Name,County Name,HPSA FTE Short,HPSA Score,PC MCTA Score,Status,Rural Status,Designation Date,Update Date
,Ripley School-based Health Center,502 S 2nd St,Ripley,OH,45167-1306,Brown,Rural,,,,,
,Robertson County Family Health Center,45 McDowell St,Mount Olivet,KY,41064-3200,Robertson,Unknown,,,,,
,South Shore Family Health Center,142 Depot Dr,South Shore,KY,41175-9306,Greenup,Rural,,,,,
,Tollesboro Family Health Center & Clinic Pharmacy,17521 W Ky 9,Tollesboro,KY,41189-8243,Lewis,Rural,,,,,
Dental Health,6219992130,"Lewis County Primary Care Center, Inc",Federally Qualified Health Center,Kentucky,"Lewis County, KY",,21,NA,Designated,Rural,10/26/2002,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Ashland Family Health Center,432 16th St,Ashland,KY,41101-7693,Boyd,Non-Rural,,,,,
,Bracken County Family Health Center,1551 Augusta Chatham Rd,Augusta,KY,41002-9224,Bracken,Rural,,,,,
,Bracken County School- based Center,106 Powell St,Brooksville,KY,41004,Bracken,Rural,,,,,
,ELEANOR JOHNSON'S WOMENS CENTER,211 Ky 59 BLDG C,Vanceburg,KY,41179-7647,Lewis,Rural,,,,,
,FLEMINGBURG COUNTY FAMILY H.C,520 Elizaville Ave,Flemingsburg,KY,41041,Fleming,Rural,,,,,
,LEWIS CO FAMILY DENTAL CLINIC,211 Ky 59 BLDG D,Vanceburg,KY,41179-7647,Lewis,Rural,,,,,
,"LEWIS COUNTY PRIMARY CARE CENTER, INC.",211 Ky 59 BLDG A,Vanceburg,KY,41179-7647,Lewis,Rural,,,,,
,Maysville OB/GYN Family Health Center,910 Kenton Station Dr,Maysville,KY,41056-9613,Mason,Rural,,,,,
,MAYSVILLE OB/GYN FAMILY HLTH,927 Kenton Station Dr,Maysville,KY,41056-9617,Mason,Rural,,,,,
,PrimaryPlus - Denham Clinic,525 Tucker Dr,Maysville,KY,41056-9182,Mason,Rural,,,,,
,PrimaryPlus - Grayson,645 Interstate Dr,Grayson,KY,41143,Carter,Rural,,,,,
,PrimaryPlus - Kid Care,1350 Medical Park Dr,Maysville,KY,41056-9615,Mason,Rural,,,,,
,PrimaryPlus - Morehead,2300 KY Highway 801 N,Morehead,KY,40351-8995,Rowan,Rural,,,,,
,PrimaryPlus Medical Specialties & Residency,1 W McDonald Pkwy,Maysville,KY,41056-1164,Mason,Rural,,,,,
,PrimaryPlus Mobile Unit,211 Ky 59 BLDG A,Vanceburg,KY,41179-7647,Lewis,Rural,,,,,
,Ripley School-based Health Center,502 S 2nd St,Ripley,OH,45167-1306,Brown,Rural,,,,,
,Robertson County Family Health Center,45 McDowell St,Mount Olivet,KY,41064-3200,Robertson,Unknown,,,,,
,South Shore Family Health Center,142 Depot Dr,South Shore,KY,41175-9306,Greenup,Rural,,,,,
,Tollesboro Family Health Center & Clinic Pharmacy,17521 W Ky 9,Tollesboro,KY,41189-8243,Lewis,Rural,,,,,
Primary Care,139999390N,"CINCINNATI HEALTH NETWORK INC, THE",Federally Qualified Health Center,Ohio,"Hamilton County, OH",,22,21,Designated,Non-Rural,05/08/2003,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Bethany House,4769 Reading Rd,Cincinnati,OH,45237-6107,Hamilton,Non-Rural,,,,,
,CARACOLE CLINIC,4138 Hamilton Ave,Cincinnati,OH,45223-2293,Hamilton,Non-Rural,,,,,
,CENTER FOR RESPITE CARE,1615 Republic St,Cincinnati,OH,45202-6464,Hamilton,Non-Rural,,,,,
,"Cincinnati Health Network, Inc.",40 E McMicken Ave,Cincinnati,OH,45202-6625,Hamilton,Non-Rural,,,,,
,Cincinnati Mobile Dental Care,40 E McMicken Ave,Cincinnati,OH,45202-6625,Hamilton,Non-Rural,,,,,
,CINCINNATI MOBILE HEALTH CARE,1525 Elm St,Cincinnati,OH,45202-6957,Hamilton,Non-Rural,,,,,
,Enabling Servies Program- Freestore Foodbank,112 E Liberty St,Cincinnati,OH,45202-6510,Hamilton,Non-Rural,,,,,
,SHELTERHOUSE-Barron Center for Men,411 Gest St,Cincinnati,OH,45203-1730,Hamilton,Non-Rural,,,,,
,SHELTERHOUSE-Hatton Center for Women,2499 Reading Rd,Cincinnati,OH,45202-1464,Hamilton,Non-Rural,,,,,
Mental Health,7399993970,"CINCINNATI HEALTH NETWORK INC, THE",Federally Qualified Health Center,Ohio,"Hamilton County, OH",,19,NA,Designated,Non-Rural,10/26/2002,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Bethany House,4769 Reading Rd,Cincinnati,OH,45237-6107,Hamilton,Non-Rural,,,,,
,CARACOLE CLINIC,4138 Hamilton Ave,Cincinnati,OH,45223-2293,Hamilton,Non-Rural,,,,,
,CENTER FOR RESPITE CARE,1615 Republic St,Cincinnati,OH,45202-6464,Hamilton,Non-Rural,,,,,
,"Cincinnati Health Network, Inc.",40 E McMicken Ave,Cincinnati,OH,45202-6625,Hamilton,Non-Rural,,,,,
,Cincinnati Mobile Dental Care,40 E McMicken Ave,Cincinnati,OH,45202-6625,Hamilton,Non-Rural,,,,,
,CINCINNATI MOBILE HEALTH CARE,1525 Elm St,Cincinnati,OH,45202-6957,Hamilton,Non-Rural,,,,,
,Enabling Servies Program- Freestore Foodbank,112 E Liberty St,Cincinnati,OH,45202-6510,Hamilton,Non-Rural,,,,,
,SHELTERHOUSE-Barron Center for Men,411 Gest St,Cincinnati,OH,45203-1730,Hamilton,Non-Rural,,,,,
,SHELTERHOUSE-Hatton Center for Women,2499 Reading Rd,Cincinnati,OH,45202-1464,Hamilton,Non-Rural,,,,,
Dental Health,6399993985,"CINCINNATI HEALTH NETWORK INC, THE",Federally Qualified Health Center,Ohio,"Hamilton County, OH",,25,NA,Designated,Non-Rural,10/26/2002,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Bethany House,4769 Reading Rd,Cincinnati,OH,45237-6107,Hamilton,Non-Rural,,,,,
,CARACOLE CLINIC,4138 Hamilton Ave,Cincinnati,OH,45223-2293,Hamilton,Non-Rural,,,,,
,CENTER FOR RESPITE CARE,1615 Republic St,Cincinnati,OH,45202-6464,Hamilton,Non-Rural,,,,,
,"Cincinnati Health Network, Inc.",40 E McMicken Ave,Cincinnati,OH,45202-6625,Hamilton,Non-Rural,,,,,
,Cincinnati Mobile Dental Care,40 E McMicken Ave,Cincinnati,OH,45202-6625,Hamilton,Non-Rural,,,,,
,CINCINNATI MOBILE HEALTH CARE,1525 Elm St,Cincinnati,OH,45202-6957,Hamilton,Non-Rural,,,,,
,Enabling Servies Program- Freestore Foodbank,112 E Liberty St,Cincinnati,OH,45202-6510,Hamilton,Non-Rural,,,,,
,SHELTERHOUSE-Barron Center for Men,411 Gest St,Cincinnati,OH,45203-1730,Hamilton,Non-Rural,,,,,
,SHELTERHOUSE-Hatton Center for Women,2499 Reading Rd,Cincinnati,OH,45202-1464,Hamilton,Non-Rural,,,,,
Primary Care,142999424X,Primary Health Network,Federally Qualified Health Center,Pennsylvania,"Mercer County, PA",,10,13,Designated,Non-Rural,10/26/2002,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Altoona Behavioral Health,620 Howard Ave,Altoona,PA,16601-4804,Blair,Non-Rural,,,,,
,ALTOONA COMMUNITY HEALTH CENTER,1701 12th Ave,Altoona,PA,16601-3100,Blair,Non-Rural,,,,,
,Andover Primary Care,5594 State Route 7,Andover,OH,44003-9490,Ashtabula,Rural,,,,,
,Autumn Street Health Center,99 Autumn St,Aliquippa,PA,15001-1301,Beaver,Non-Rural,,,,,
,Beaver Falls Health Center Primary Care,1302 7th Ave,Beaver Falls,PA,15010-4217,Beaver,Non-Rural,,,,,
,Buhl Farm Community Health Center,220 N Buhl Farm Dr,Hermitage,PA,16148-1786,Mercer,Rural,,,,,
,Clarion Community Health Center,30 Pinnacle Dr,Clarion,PA,16214-3800,Clarion,Rural,,,,,
,Dayton Way Health Center,1 Dayton Way,Sharon,PA,16146-2185,Mercer,Rural,,,,,
,Ebensburg Health Center,152 Zeman Dr STE 301,Ebensburg,PA,15931-4130,Cambria,Rural,,,,,
,Ellwood City Health Center,"304 Evans Dr, Ste 401",Ellwood City,PA,16117-1478,Lawrence,Rural,,,,,
,Farrell Dental Center,350 Sharon New Castle Rd,Farrell,PA,16121-1576,Mercer,Rural,,,,,
,Green Street Primary Care B,2000 Green St,Farrell,PA,16121-1364,Mercer,Rural,,,,,
,Greenville Community Health Center,348 Main St,Greenville,PA,16125-2608,Mercer,Rural,,,,,
,Health Shoppe,1600 Roemer Blvd,Farrell,PA,16121-1754,Mercer,Non-Rural,,,,,
,HOFFMAN MEMORIAL MEDICAL CENTER,419 Kellys Way,East Brady,PA,16028,Clarion,Rural,,,,,
,Indiana Dental Center,590 Indian Springs Rd,Indiana,PA,15701-3600,Indiana,Rural,,,,,
,Jacksonville Family Medicine Center,29 Saltsburg Rd,Clarksburg,PA,15725-7400,Indiana,Rural,,,,,
,Latrobe Health Center,529 Lloyd Ave,Latrobe,PA,15650-1721,Westmoreland,Non-Rural,,,,,
,Lewistown Community Health Center,106 DERRY HEIGHTS BLVD,Lewistown,PA,17044-8604,Mifflin,Rural,,,,,
,MERCER PRIMARY CARE,737 Greenville Rd,Mercer,PA,16137-5070,Mercer,Rural,,,,,
,New Castle Dental Center,2807 Wilmington Rd,New Castle,PA,16105-1263,Lawrence,Rural,,,,,
,NEW CASTLE PRIMARY CARE,1112 S Mill St,New Castle,PA,16101-4629,Lawrence,Rural,,,,,
,Oil City Health Center,811 Grandview Rd,Oil City,PA,16301-2077,Venango,Rural,,,,,
,PETROLEUM VALLEY MEDICAL CENTER,296 Church St,Petrolia,PA,16050-3006,Butler,Rural,,,,,
,Primary Health Network Administration,63 Pitt St,Sharon,PA,16146-2102,Mercer,Rural,,,,,
,Primary Health Network Mobile Health Center  #2,63 Pitt St,Sharon,PA,16146-2102,Mercer,Rural,,,,,
,Primary Health Network Mobile Health Center #1,63 Pitt St,Sharon,PA,16146-2102,Mercer,Rural,,,,,
,Punxsutawney Community Health Center,200 Prushnok Dr,Punxsutawney,PA,15767-2343,Jefferson,Rural,,,,,
,Rochester Health Center,176 Virginia Ave,Rochester,PA,15074-1723,Beaver,Non-Rural,,,,,
,Sandy Lake Community Health Center,3205 S Main St,Sandy Lake,PA,16145,Mercer,Rural,,,,,
,Schuylkill Community Health Center,210 Sunbury St,Minersville,PA,17954-1346,Schuylkill,Rural,,,,,
,Shamokin Health Center,531 N Franklin St,Shamokin,PA,17872-6754,Northumberland,Rural,,,,,
,Sharon Medical Group,63 Pitt St,Sharon,PA,16146-2102,Mercer,Rural,,,,,
,SHEAKLEYVILLE HEALTH CENTER,3339 Perry Hwy,Sheakleyville,PA,16151-1103,Mercer,Rural,,,,,
,Shenandoah Health Center,624 W Centre St,Shenandoah,PA,17976-1403,Schuylkill,Rural,,,,,
,Titusville Community Health Center,120 S Martin St,Titusville,PA,16354-1850,Crawford,Rural,,,,,
,Transfer Health Center,225 Edgewood Drive Ext,Transfer,PA,16154-1817,Mercer,Rural,,,,,
,Tri County Community Health Center,1555 Shawna Rd,Cherry Tree,PA,15724-9003,Cambria,Rural,,,,,
,Wayne Primary Care,650 East Ave,Erie,PA,16503-1535,Erie,Non-Rural,,,,,
Mental Health,7429994267,Primary Health Network,Federally Qualified Health Center,Pennsylvania,"Mercer County, PA",,15,NA,Designated,Non-Rural,10/26/2002,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Altoona Behavioral Health,620 Howard Ave,Altoona,PA,16601-4804,Blair,Non-Rural,,,,,
,ALTOONA COMMUNITY HEALTH CENTER,1701 12th Ave,Altoona,PA,16601-3100,Blair,Non-Rural,,,,,
,Andover Primary Care,5594 State Route 7,Andover,OH,44003-9490,Ashtabula,Rural,,,,,
,Autumn Street Health Center,99 Autumn St,Aliquippa,PA,15001-1301,Beaver,Non-Rural,,,,,
,Beaver Falls Health Center Primary Care,1302 7th Ave,Beaver Falls,PA,15010-4217,Beaver,Non-Rural,,,,,
,Buhl Farm Community Health Center,220 N Buhl Farm Dr,Hermitage,PA,16148-1786,Mercer,Rural,,,,,
,Clarion Community Health Center,30 Pinnacle Dr,Clarion,PA,16214-3800,Clarion,Rural,,,,,
,Dayton Way Health Center,1 Dayton Way,Sharon,PA,16146-2185,Mercer,Rural,,,,,
,Ebensburg Health Center,152 Zeman Dr STE 301,Ebensburg,PA,15931-4130,Cambria,Rural,,,,,
,Ellwood City Health Center,"304 Evans Dr, Ste 401",Ellwood City,PA,16117-1478,Lawrence,Rural,,,,,
,Farrell Dental Center,350 Sharon New Castle Rd,Farrell,PA,16121-1576,Mercer,Rural,,,,,
,Green Street Primary Care B,2000 Green St,Farrell,PA,16121-1364,Mercer,Rural,,,,,
,Greenville Community Health Center,348 Main St,Greenville,PA,16125-2608,Mercer,Rural,,,,,
,Health Shoppe,1600 Roemer Blvd,Farrell,PA,16121-1754,Mercer,Non-Rural,,,,,
,HOFFMAN MEMORIAL MEDICAL CENTER,419 Kellys Way,East Brady,PA,16028,Clarion,Rural,,,,,
,Indiana Dental Center,590 Indian Springs Rd,Indiana,PA,15701-3600,Indiana,Rural,,,,,
,Jacksonville Family Medicine Center,29 Saltsburg Rd,Clarksburg,PA,15725-7400,Indiana,Rural,,,,,
,Latrobe Health Center,529 Lloyd Ave,Latrobe,PA,15650-1721,Westmoreland,Non-Rural,,,,,
,Lewistown Community Health Center,106 DERRY HEIGHTS BLVD,Lewistown,PA,17044-8604,Mifflin,Rural,,,,,
,MERCER PRIMARY CARE,737 Greenville Rd,Mercer,PA,16137-5070,Mercer,Rural,,,,,
,New Castle Dental Center,2807 Wilmington Rd,New Castle,PA,16105-1263,Lawrence,Rural,,,,,
,NEW CASTLE PRIMARY CARE,1112 S Mill St,New Castle,PA,16101-4629,Lawrence,Rural,,,,,
,Oil City Health Center,811 Grandview Rd,Oil City,PA,16301-2077,Venango,Rural,,,,,
,PETROLEUM VALLEY MEDICAL CENTER,296 Church St,Petrolia,PA,16050-3006,Butler,Rural,,,,,
,Primary Health Network Administration,63 Pitt St,Sharon,PA,16146-2102,Mercer,Rural,,,,,
,Primary Health Network Mobile Health Center  #2,63 Pitt St,Sharon,PA,16146-2102,Mercer,Rural,,,,,
,Primary Health Network Mobile Health Center #1,63 Pitt St,Sharon,PA,16146-2102,Mercer,Rural,,,,,
,Punxsutawney Community Health Center,200 Prushnok Dr,Punxsutawney,PA,15767-2343,Jefferson,Rural,,,,,
,Rochester Health Center,176 Virginia Ave,Rochester,PA,15074-1723,Beaver,Non-Rural,,,,,
,Sandy Lake Community Health Center,3205 S Main St,Sandy Lake,PA,16145,Mercer,Rural,,,,,
,Schuylkill Community Health Center,210 Sunbury St,Minersville,PA,17954-1346,Schuylkill,Rural,,,,,
,Shamokin Health Center,531 N Franklin St,Shamokin,PA,17872-6754,Northumberland,Rural,,,,,
,Sharon Medical Group,63 Pitt St,Sharon,PA,16146-2102,Mercer,Rural,,,,,
,SHEAKLEYVILLE HEALTH CENTER,3339 Perry Hwy,Sheakleyville,PA,16151-1103,Mercer,Rural,,,,,
,Shenandoah Health Center,624 W Centre St,Shenandoah,PA,17976-1403,Schuylkill,Rural,,,,,
,Titusville Community Health Center,120 S Martin St,Titusville,PA,16354-1850,Crawford,Rural,,,,,
,Transfer Health Center,225 Edgewood Drive Ext,Transfer,PA,16154-1817,Mercer,Rural,,,,,
,Tri County Community Health Center,1555 Shawna Rd,Cherry Tree,PA,15724-9003,Cambria,Rural,,,,,
,Wayne Primary Care,650 East Ave,Erie,PA,16503-1535,Erie,Non-Rural,,,,,
Dental Health,642999423C,Primary Health Network,Federally Qualified Health Center,Pennsylvania,"Mercer County, PA",,23,NA,Designated,Non-Rural,10/26/2002,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Altoona Behavioral Health,620 Howard Ave,Altoona,PA,16601-4804,Blair,Non-Rural,,,,,
,ALTOONA COMMUNITY HEALTH CENTER,1701 12th Ave,Altoona,PA,16601-3100,Blair,Non-Rural,,,,,
,Andover Primary Care,5594 State Route 7,Andover,OH,44003-9490,Ashtabula,Rural,,,,,
,Autumn Street Health Center,99 Autumn St,Aliquippa,PA,15001-1301,Beaver,Non-Rural,,,,,
,Beaver Falls Health Center Primary Care,1302 7th Ave,Beaver Falls,PA,15010-4217,Beaver,Non-Rural,,,,,
,Buhl Farm Community Health Center,220 N Buhl Farm Dr,Hermitage,PA,16148-1786,Mercer,Rural,,,,,
,Clarion Community Health Center,30 Pinnacle Dr,Clarion,PA,16214-3800,Clarion,Rural,,,,,
,Dayton Way Health Center,1 Dayton Way,Sharon,PA,16146-2185,Mercer,Rural,,,,,
,Ebensburg Health Center,152 Zeman Dr STE 301,Ebensburg,PA,15931-4130,Cambria,Rural,,,,,
,Ellwood City Health Center,"304 Evans Dr, Ste 401",Ellwood City,PA,16117-1478,Lawrence,Rural,,,,,
,Farrell Dental Center,350 Sharon New Castle Rd,Farrell,PA,16121-1576,Mercer,Rural,,,,,
,Green Street Primary Care B,2000 Green St,Farrell,PA,16121-1364,Mercer,Rural,,,,,
,Greenville Community Health Center,348 Main St,Greenville,PA,16125-2608,Mercer,Rural,,,,,
,Health Shoppe,1600 Roemer Blvd,Farrell,PA,16121-1754,Mercer,Non-Rural,,,,,
,HOFFMAN MEMORIAL MEDICAL CENTER,419 Kellys Way,East Brady,PA,16028,Clarion,Rural,,,,,
,Indiana Dental Center,590 Indian Springs Rd,Indiana,PA,15701-3600,Indiana,Rural,,,,,
,Jacksonville Family Medicine Center,29 Saltsburg Rd,Clarksburg,PA,15725-7400,Indiana,Rural,,,,,
,Latrobe Health Center,529 Lloyd Ave,Latrobe,PA,15650-1721,Westmoreland,Non-Rural,,,,,
,Lewistown Community Health Center,106 DERRY HEIGHTS BLVD,Lewistown,PA,17044-8604,Mifflin,Rural,,,,,
,MERCER PRIMARY CARE,737 Greenville Rd,Mercer,PA,16137-5070,Mercer,Rural,,,,,
,New Castle Dental Center,2807 Wilmington Rd,New Castle,PA,16105-1263,Lawrence,Rural,,,,,
,NEW CASTLE PRIMARY CARE,1112 S Mill St,New Castle,PA,16101-4629,Lawrence,Rural,,,,,
,Oil City Health Center,811 Grandview Rd,Oil City,PA,16301-2077,Venango,Rural,,,,,
,PETROLEUM VALLEY MEDICAL CENTER,296 Church St,Petrolia,PA,16050-3006,Butler,Rural,,,,,
,Primary Health Network Administration,63 Pitt St,Sharon,PA,16146-2102,Mercer,Rural,,,,,
,Primary Health Network Mobile Health Center  #2,63 Pitt St,Sharon,PA,16146-2102,Mercer,Rural,,,,,
,Primary Health Network Mobile Health Center #1,63 Pitt St,Sharon,PA,16146-2102,Mercer,Rural,,,,,
,Punxsutawney Community Health Center,200 Prushnok Dr,Punxsutawney,PA,15767-2343,Jefferson,Rural,,,,,
,Rochester Health Center,176 Virginia Ave,Rochester,PA,15074-1723,Beaver,Non-Rural,,,,,
,Sandy Lake Community Health Center,3205 S Main St,Sandy Lake,PA,16145,Mercer,Rural,,,,,
,Schuylkill Community Health Center,210 Sunbury St,Minersville,PA,17954-1346,Schuylkill,Rural,,,,,
,Shamokin Health Center,531 N Franklin St,Shamokin,PA,17872-6754,Northumberland,Rural,,,,,
,Sharon Medical Group,63 Pitt St,Sharon,PA,16146-2102,Mercer,Rural,,,,,
,SHEAKLEYVILLE HEALTH CENTER,3339 Perry Hwy,Sheakleyville,PA,16151-1103,Mercer,Rural,,,,,
,Shenandoah Health Center,624 W Centre St,Shenandoah,PA,17976-1403,Schuylkill,Rural,,,,,
,Titusville Community Health Center,120 S Martin St,Titusville,PA,16354-1850,Crawford,Rural,,,,,
,Transfer Health Center,225 Edgewood Drive Ext,Transfer,PA,16154-1817,Mercer,Rural,,,,,
,Tri County Community Health Center,1555 Shawna Rd,Cherry Tree,PA,15724-9003,Cambria,Rural,,,,,
,Wayne Primary Care,650 East Ave,Erie,PA,16503-1535,Erie,Non-Rural,,,,,
Primary Care,1391805169,"OHIO STATE UNIVERSITY, THE",Federally Qualified Health Center,Ohio,"Franklin County, OH",,20,21,Designated,Non-Rural,02/11/2020,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Ohio State Total Health Care Center (THCC) Tower 15,181 Taylor Ave STE 1501,Columbus,OH,43203-1779,Franklin,Non-Rural,,,,,
,Ohio State University Total Health Care Center (THCC),181 Taylor Ave STE 1203,Columbus,OH,43203-1779,Franklin,Non-Rural,,,,,
,"OSU Total Health Care Center Administration Site, OSU College of Nursing",1577 Neil Ave,Columbus,OH,43201,Franklin,Non-Rural,,,,,
,OSU Total Health Care Center Outpatient Care East,543 Taylor Ave FL 2,Columbus,OH,43203-1278,Franklin,Non-Rural,,,,,
,OSU Total Health Care Center Rardin,2231 N High St,Columbus,OH,43201-1101,Franklin,Non-Rural,,,,,
,OSU Total Health Care Center St. Vincent Family Services,1490 E Main St,Columbus,OH,43205-2140,Franklin,Non-Rural,,,,,
Mental Health,7391916556,"OHIO STATE UNIVERSITY, THE",Federally Qualified Health Center,Ohio,"Franklin County, OH",,16,NA,Designated,Non-Rural,02/11/2020,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Ohio State Total Health Care Center (THCC) Tower 15,181 Taylor Ave STE 1501,Columbus,OH,43203-1779,Franklin,Non-Rural,,,,,
,Ohio State University Total Health Care Center (THCC),181 Taylor Ave STE 1203,Columbus,OH,43203-1779,Franklin,Non-Rural,,,,,
,"OSU Total Health Care Center Administration Site, OSU College of Nursing",1577 Neil Ave,Columbus,OH,43201,Franklin,Non-Rural,,,,,
,OSU Total Health Care Center Outpatient Care East,543 Taylor Ave FL 2,Columbus,OH,43203-1278,Franklin,Non-Rural,,,,,
,OSU Total Health Care Center Rardin,2231 N High St,Columbus,OH,43201-1101,Franklin,Non-Rural,,,,,
,OSU Total Health Care Center St. Vincent Family Services,1490 E Main St,Columbus,OH,43205-2140,Franklin,Non-Rural,,,,,
Dental Health,6394984981,"OHIO STATE UNIVERSITY, THE",Federally Qualified Health Center,Ohio,"Franklin County, OH",,21,NA,Designated,Non-Rural,02/11/2020,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Ohio State Total Health Care Center (THCC) Tower 15,181 Taylor Ave STE 1501,Columbus,OH,43203-1779,Franklin,Non-Rural,,,,,
,Ohio State University Total Health Care Center (THCC),181 Taylor Ave STE 1203,Columbus,OH,43203-1779,Franklin,Non-Rural,,,,,
,"OSU Total Health Care Center Administration Site, OSU College of Nursing",1577 Neil Ave,Columbus,OH,43201,Franklin,Non-Rural,,,,,
,OSU Total Health Care Center Outpatient Care East,543 Taylor Ave FL 2,Columbus,OH,43203-1278,Franklin,Non-Rural,,,,,
,OSU Total Health Care Center Rardin,2231 N High St,Columbus,OH,43201-1101,Franklin,Non-Rural,,,,,
,OSU Total Health Care Center St. Vincent Family Services,1490 E Main St,Columbus,OH,43205-2140,Franklin,Non-Rural,,,,,
Primary Care,1394938405,MEDINA COUNTY,Federally Qualified Health Center,Ohio,"Medina County, OH",,20,19,Designated,Non-Rural,02/11/2020,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Medina County,4800 Ledgewood Dr,Medina,OH,44256-7666,Medina,Non-Rural,,,,,
,Medina County - Wadsworth,185 Wadsworth Rd STE C,Wadsworth,OH,44281-9585,Medina,Non-Rural,,,,,
Mental Health,7391262129,MEDINA COUNTY,Federally Qualified Health Center,Ohio,"Medina County, OH",,19,NA,Designated,Non-Rural,02/11/2020,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Medina County,4800 Ledgewood Dr,Medina,OH,44256-7666,Medina,Non-Rural,,,,,
,Medina County - Wadsworth,185 Wadsworth Rd STE C,Wadsworth,OH,44281-9585,Medina,Non-Rural,,,,,
Dental Health,6394214001,MEDINA COUNTY,Federally Qualified Health Center,Ohio,"Medina County, OH",,23,NA,Designated,Non-Rural,02/11/2020,09/11/2021
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Medina County,4800 Ledgewood Dr,Medina,OH,44256-7666,Medina,Non-Rural,,,,,
,Medina County - Wadsworth,185 Wadsworth Rd STE C,Wadsworth,OH,44281-9585,Medina,Non-Rural,,,,,
